Km,Latitude,Longitude
343.89,60.76886821,7.10274949
343.895,60.76891283,7.10273877
343.9,60.76895757,7.1027274
343.905,60.76900203,7.10271607
343.91,60.76904637,7.10270459
343.915,60.76909074,7.10269318
343.92,60.76913534,7.10268158
343.925,60.76917953,7.10267014
343.93,60.76922429,7.10265899
343.935,60.76926897,7.10264794
343.94,60.76931316,7.10263636
343.945,60.76935773,7.10262535
343.95,60.76940212,7.10261408
343.955,60.76944659,7.10260313
343.96,60.76949106,7.10259111
343.965,60.76953562,7.10257862
343.97,60.76957999,7.1025666
343.975,60.76962473,7.10255485
343.98,60.76966977,7.10254331
343.985,60.7697148,7.10253208
343.99,60.7697597,7.10252116
343.995,60.76980484,7.10251014
344.0,60.76984521,7.10250038
344.005,60.76988956,7.10248969
344.01,60.769934,7.10247856
344.015,60.76997857,7.10246683
344.02,60.77002294,7.10245397
344.025,60.77006732,7.1024414
344.03,60.77011132,7.10242865
344.035,60.77015516,7.10241534
344.04,60.77019927,7.10240149
344.045,60.77024357,7.10238796
344.05,60.77028778,7.10237333
344.055,60.77033186,7.10235827
344.06,60.77037621,7.10234289
344.065,60.77042001,7.10232642
344.07,60.77046377,7.10230886
344.075,60.7705072,7.10229026
344.08,60.77055081,7.10227151
344.085,60.77059442,7.10225102
344.09,60.77063717,7.10225475
344.095,60.77068195,7.10224178
344.1,60.77072642,7.10222423
344.105,60.77077058,7.1022044
344.11,60.7708143,7.10218361
344.115,60.77085805,7.10216188
344.12,60.77090171,7.10213946
344.125,60.77094518,7.10211621
344.13,60.77098855,7.10209279
344.135,60.77103179,7.10206887
344.14,60.7710751,7.10204524
344.145,60.77111844,7.10202215
344.15,60.77116224,7.10200035
344.155,60.77120597,7.10198156
344.16,60.77124985,7.10196359
344.165,60.77129396,7.1019474
344.17,60.77133801,7.10193371
344.175,60.77138244,7.10192202
344.18,60.77142729,7.10191244
344.185,60.77147196,7.10190494
344.19,60.77151679,7.10189965
344.195,60.77156169,7.10189704
344.2,60.77160629,7.10189666
344.205,60.77165067,7.10189834
344.21,60.77169554,7.10190241
344.215,60.77173977,7.1019085
344.22,60.77178426,7.10191663
344.225,60.77182883,7.10192736
344.23,60.77187284,7.10193989
344.235,60.77191722,7.10195442
344.24,60.77196136,7.10197122
344.245,60.77200564,7.10198918
344.25,60.77204946,7.10200939
344.255,60.77209324,7.10203021
344.26,60.77213649,7.10205376
344.265,60.77218012,7.10207942
344.27,60.77222365,7.10210516
344.275,60.77226699,7.1021312
344.28,60.77231017,7.10215785
344.285,60.77235348,7.10218446
344.29,60.77239688,7.10221029
344.295,60.77244013,7.10223571
344.3,60.77248357,7.10226104
344.305,60.77252685,7.10228518
344.31,60.77257023,7.1023082
344.315,60.77261349,7.10233098
344.32,60.7726572,7.10235274
344.325,60.77270073,7.10237391
344.33,60.77274444,7.10239482
344.335,60.77278819,7.10241523
344.34,60.77283199,7.10243437
344.345,60.77287592,7.10245311
344.35,60.77292003,7.10247146
344.355,60.7729642,7.10248895
344.36,60.77300829,7.102505
344.365,60.77305271,7.10252151
344.37,60.77309694,7.10253615
344.375,60.77314114,7.10255002
344.38,60.77318514,7.1025632
344.385,60.77322969,7.10257512
344.39,60.77327366,7.10258534
344.395,60.77331731,7.10259467
344.4,60.77336142,7.10260382
344.405,60.77340583,7.10261256
344.41,60.77345049,7.1026215
344.415,60.77349528,7.10262849
344.42,60.77353997,7.1026354
344.425,60.7735851,7.10264245
344.43,60.77362971,7.10264854
344.435,60.77367424,7.10265335
344.44,60.77371893,7.10265755
344.445,60.77376354,7.10266146
344.45,60.77380825,7.10266535
344.455,60.77385255,7.10266551
344.46,60.77389764,7.10266807
344.465,60.77394234,7.10266851
344.47,60.77398728,7.10266814
344.475,60.77403218,7.10266682
344.48,60.7740773,7.10266495
344.485,60.7741225,7.10266191
344.49,60.77416729,7.10265795
344.495,60.77421235,7.10265319
344.5,60.77425717,7.1026475
344.505,60.77430196,7.10264154
344.51,60.77434698,7.10263432
344.515,60.77439143,7.10262642
344.52,60.77443605,7.10261837
344.525,60.77448102,7.10261
344.53,60.77452521,7.10260119
344.535,60.77456931,7.10259272
344.54,60.77461407,7.10258302
344.545,60.77465891,7.10257366
344.55,60.77470216,7.10256305
344.735,60.77640389,7.10271982
344.74,60.77644649,7.10275611
344.745,60.77647538,7.1028067
344.75,60.77652511,7.10281613
344.755,60.77656171,7.1028636
344.76,60.77660363,7.10290037
344.765,60.77664537,7.10294064
344.77,60.77669312,7.10295092
