KM,latitude,longitude
338625,60.74533846137908,7.133361242394843
338630,60.745331039793406,7.133270803885033
338635,60.745323322246286,7.133180523612937
338640,60.745308108969695,7.133094250752026
338645,60.745292895637974,7.133007977973675
338650,60.74527768225103,7.132921705277889
338655,60.74526246880896,7.132835432664665
338660,60.74524725531168,7.132749160134006
338665,60.745223046828364,7.132672709307027
338670,60.745196389669104,7.13259893227741
338675,60.74516973246965,7.132525155370527
338680,60.74514078393401,7.1324550996134715
338685,60.74511161565293,7.132385400787522
338690,60.74508244733605,7.132315702088267
338695,60.745053278983406,7.132246003515712
338700,60.74502383140798,7.132176814219622
338705,60.74499323165142,7.13210972620669
338710,60.7449619902056,7.1320439864672025
338715,60.744928307138224,7.131983376739218
338720,60.74489462404385,7.131922767138138
338725,60.74486094092249,7.1318621576639645
338730,60.744826701312334,7.131802967682176
338735,60.7447903938337,7.131749052269932
338740,60.74475408633376,7.131695136979157
338745,60.744717778812486,7.131641221809851
338750,60.7446800188884,7.131591892975013
338755,60.744641065279566,7.131546333521669
338760,60.74460211165552,7.131500774178188
338765,60.74456315801627,7.131455214944574
338770,60.74452198043144,7.131419993853258
338775,60.7444792097265,7.131392178491821
338780,60.74443643901584,7.131364363203487
338785,60.74439350926841,7.131337939618103
338790,60.74434913118696,7.131324189962138
338795,60.74430475310401,7.131310440343052
338800,60.74426037501952,7.131296690760845
338805,60.74421555224153,7.131292564347801
338810,60.74417069865825,7.131289104562251
338815,60.74412584507464,7.1312856447852155
338820,60.74408099149071,7.131282185016698
338825,60.744036114262805,7.131283058907729
338830,60.743991234073945,7.131284475449786
338835,60.74394635388474,7.131285891986745
338840,60.743901514883106,7.131290061599418
338845,60.743856676115286,7.131294246861928
338850,60.74381183734699,7.131298432111618
338855,60.74376699857825,7.131302617348492
338860,60.7437222780256,7.131309977864711
338865,60.74367764518572,7.131319694343499
338870,60.74363301234472,7.131329410794182
338875,60.743588379502626,7.1313391272167586
338880,60.7435437466594,7.13134884361123
338885,60.7434991138151,7.131358559977595
338890,60.74345445779944,7.131367760682614
338895,60.74340970496826,7.131374806838431
338900,60.743364952136304,7.131381852973493
338905,60.74332019930362,7.131388899087803
338910,60.743275446470186,7.131395945181359
338915,60.743230693636015,7.131402991254161
338920,60.74318585285857,7.1314062518167445
338925,60.74314097452011,7.131407895574035
338930,60.743096096181354,7.131409539325591
338935,60.74305121784224,7.131411183071415
338940,60.74300633950284,7.1314128268115
338945,60.74296146116307,7.131414470545856
338950,60.742916582822986,7.131416114274476
338955,60.742872167859645,7.131408071485387
338960,60.742828294352705,7.131388709991424
338965,60.74278442084296,7.131369348549278
338970,60.74274054733037,7.1313499871589485
338975,60.74269667381493,7.131330625820436
338980,60.74265280029665,7.131311264533741
338985,60.74260892677557,7.131291903298861
338990,60.74256505325161,7.1312725421157985
338995,60.742523999614384,7.131236461823126
339000,60.74248359933745,7.131196507779974
339005,60.74244319904881,7.131156553836557
339010,60.74240279874845,7.131116599992873
339015,60.742362398436406,7.131076646248922
339020,60.74232199811269,7.131036692604702
339025,60.74228640511745,7.130980867457041
339030,60.74225087211085,7.130924844302296
339035,60.742215339081206,7.130868821271131
339040,60.74217980602854,7.1308127983635465
339045,60.74214427295284,7.130756775579544
339050,60.74211119543245,7.130694847463
339055,60.74207838388707,7.13063227975827
339060,60.7420455723129,7.130569712181206
339065,60.74201276070993,7.13050714473181
339070,60.74198005055314,7.130444380530113
339075,60.74195115177456,7.13037422162057
339080,60.741922252959746,7.130304062837382
339085,60.74189335410866,7.130233904180554
339090,60.7418644552213,7.130163745650083
339095,60.74183888919125,7.130089341087946
339100,60.741820759483595,7.130005462582663
339105,60.741802629723864,7.129921584172777
339110,60.74178449991203,7.129837705858287
339115,60.74176637004812,7.129753827639195
339120,60.74174824013211,7.1296699495155
339125,60.74173542208598,7.1295821188669875
339130,60.74172289449808,7.129494072115042
339135,60.74171036685265,7.129406025432698
339140,60.741697839149694,7.129317978819959
339145,60.74168579025055,7.129229690730381
339150,60.74167681509813,7.129139852215937
339155,60.74166783988571,7.129050013752724
339160,60.74165886461336,7.128960175340732
339165,60.74164988928101,7.128870336979973
339170,60.74164421536762,7.128779660579184
339175,60.74164215343439,7.128688067272582
339180,60.74164009143867,7.128596473978871
339185,60.74163802938044,7.128504880698057
339190,60.741635967259704,7.128413287430135
339195,60.74163939969792,7.128321889074141
339200,60.74164301733014,7.12823049727044
339205,60.74164663490001,7.128139105447298
339210,60.74165025240751,7.128047713604715
339215,60.74166021471922,7.12795860731344
339220,60.74167211852469,7.127870200356093
339225,60.74168402227157,7.1277817933342495
339230,60.741697048391714,7.127694102731159
339235,60.74171190411688,7.127607579983838
339240,60.74172675978584,7.127521057157431
339245,60.74174161539863,7.127434534251939
