KM,latitude,longitude
335845,60.73536664468369,7.122518606043351
335850,60.73541143234104,7.122517614658341
335855,60.73545621999834,7.122516623265787
335860,60.73550100765554,7.122515631865698
335865,60.73554574239843,7.122518984470722
335870,60.73559044813745,7.122524602564864
335875,60.7356351538765,7.122530220669975
335880,60.73567976498625,7.122538192054233
335885,60.73572432049325,7.1225475461993275
335890,60.73576887600006,7.122556900365793
335895,60.735813431506664,7.122566254553634
335900,60.735857987013055,7.122575608762848
335905,60.73590254251928,7.122584962993422
335910,60.73594709802526,7.122594317245381
335915,60.73599180027689,7.122599405260472
335920,60.73603655626539,7.1226029845084815
335925,60.73608131291492,7.1226065293324865
335930,60.73612606956449,7.1226100741616545
335935,60.73617082621416,7.122613618995977
335940,60.73621552342969,7.122610508756754
335945,60.73626018701349,7.122603632682462
335950,60.73630485059657,7.122596756584265
335955,60.73634947033064,7.122588873577202
335960,60.73639395490407,7.122578418313826
335965,60.73643818476057,7.12256399215537
335970,60.73648241461478,7.122549565952519
335975,60.73652664446668,7.122535139705275
335980,60.73657087431628,7.1225207134136355
335985,60.736614774461806,7.1225026571809495
335990,60.7366585947283,7.122483721492135
335995,60.7367024149911,7.122464785747121
336000,60.73674623525028,7.122445849945907
336005,60.7367900555058,7.122426914088495
336010,60.7368338757577,7.122407978174873
336015,60.73687771856507,7.1223892669875095
336020,60.73692166225881,7.12237156460165
336025,60.736965643934425,7.122354286081961
336030,60.73700981675437,7.122339148269353
336035,60.737053989571834,7.122324010410461
336040,60.737098162386786,7.122308872505286
336045,60.73714238850943,7.1222945597397755
336050,60.737186971918206,7.122285777378055
336055,60.737231555325934,7.122276994987186
336060,60.73727613873263,7.122268212567176
336065,60.737320722138286,7.122259430118029
336070,60.7373653055429,7.122250647639731
336075,60.73740988894648,7.122241865132292
336080,60.73745449188301,7.122233632101554
336085,60.73749922881808,7.1222291685362835
336090,60.737543965752714,7.122224704953806
336095,60.73758870268697,7.122220241354098
336100,60.73763343962084,7.122215777737163
336105,60.73767817655426,7.122211314103023
336110,60.73772291348735,7.12220685045165
336115,60.73776765986632,7.12220306376469
336120,60.73781244864871,7.1222023159771055
336125,60.73785723743104,7.122201568182662
336130,60.73790202623143,7.122200824927543
336135,60.737946815041866,7.122200084207641
336140,60.73799159589854,7.12220122830246
336145,60.738036371803645,7.1222035458053154
336150,60.7380811161666,7.122207211830883
336155,60.73812579630568,7.122213623624724
336160,60.738170476444765,7.122220035431743
336165,60.73821503379167,7.122228812225553
336170,60.738259378507415,7.122241684304586
336175,60.73830372322259,7.122254556414705
336180,60.7383479098211,7.122269336145446
336185,60.73839185767932,7.122286996181359
336190,60.73843549319468,7.12230761545208
336195,60.73847909963517,7.122328510215794
336200,60.73852234728863,7.12235213992973
336205,60.73856522623923,7.122378580179635
336210,60.73860714266084,7.122410491167116
336215,60.73864845263009,7.122445849071461
336220,60.73868976259162,7.122481207063729
336225,60.73872962439473,7.122522777501878
336230,60.738769103348936,7.1225659903590355
336235,60.73880767948717,7.122612381765615
336240,60.738845640600786,7.122660938509786
336245,60.73888339973534,7.122710090145123
336250,60.73891896622506,7.122765699134301
336255,60.738954532693874,7.122821308245809
336260,60.73899009914177,7.122876917479661
336265,60.739024774517105,7.122934682525552
336270,60.73905757685953,7.122996978999286
336275,60.739090379175224,7.123059275600356
336280,60.73912140864447,7.12312520720275
336285,60.73915150828177,7.123192921398054
336290,60.73918033742736,7.123262939579816
336295,60.73920916653853,7.123332957888525
336300,60.73923754367044,7.123403712796669
336305,60.73926456200447,7.123476682017503
336310,60.739290117235875,7.123551784743001
336315,60.7393151269088,7.123627683040875
336320,60.73934013654079,7.123703581459145
336325,60.73936514613179,7.123779479997817
336330,60.739388912152066,7.123857014746006
336335,60.73941240129335,7.123934913838838
336340,60.73943589039129,7.124012813048146
336345,60.73945937944587,7.124090712373931
336350,60.73948279960576,7.124168694297461
336355,60.73950461865022,7.124248594356981
336360,60.73952643764885,7.1243284945279335
336365,60.739548256601665,7.124408394810324
336370,60.73957007550865,7.124488295204147
336375,60.7395918943698,7.124568195709412
336380,60.73961406899636,7.124647666681137
336385,60.73963782223414,7.124725231528358
336390,60.73966157542896,7.124802796492785
336395,60.739685328580805,7.1248803615744265
336400,60.73971066314398,7.124955769268691
336405,60.739736641372055,7.125030298908125
336410,60.73976261956077,7.125104828670091
336415,60.73978859771007,7.1251793585546
336420,60.73981457581996,7.125253888561653
336425,60.739840553890446,7.125328418691251
336430,60.73986713015886,7.1254020488098355
336435,60.73989427385211,7.125474825223787
336440,60.73992141750794,7.125547601762436
336445,60.739948561126354,7.125620378425783
336450,60.73997570470735,7.125693155213833
336455,60.74000284825093,7.12576593212659
336460,60.74003116060694,7.12583681420464
336465,60.74005969610227,7.1259073345949355
336470,60.740088231562616,7.12597785511188
336475,60.740117259785904,7.126047517853517
336480,60.740146824094474,7.126116247403949
336485,60.74017638836996,7.12618497708196
336490,60.74020601415388,7.126253593095667
336495,60.7402365604508,7.126320507123591
336500,60.74026710671651,7.126387421279571
336505,60.740297652951035,7.126454335563602
336510,60.74032819915433,7.126521249975689
336515,60.7403587453264,7.126588164515836
336520,60.7403892914673,7.1266550791840295
336525,60.740419837576965,7.126721993980283
336530,60.74045038365542,7.126788908904589
336535,60.7404809297027,7.126855823956949
336540,60.740512135174534,7.126921411935857
336545,60.74054443649763,7.126984794506284
336550,60.74057673779299,7.127048177204447
336555,60.7406090390606,7.127111560030352
336560,60.74064183660097,7.127173847783161
336565,60.74067526357176,7.127234746622889
336570,60.74070869051709,7.127295645589283
336575,60.740743174753376,7.127353882762753
336580,60.74077923574815,7.127408150327933
336585,60.7408152967231,7.1274624180139865
336590,60.74085135767822,7.127516685820913
336595,60.74088971839923,7.127563914634926
336600,60.740928138334645,7.127610926674108
336605,60.74096845402718,7.1276507896746875
336610,60.741008769709616,7.127690652772736
336615,60.7410490865968,7.127730510838849
336620,60.7410898482081,7.127768383790474
336625,60.74113097427086,7.127804628602972
336630,60.74117318839385,7.1278350118178215
336635,60.74121573952277,7.127863579546752
336640,60.74125937338685,7.12788411573465
336645,60.74130308528112,7.127904073140758
336650,60.74134679717339,7.12792403059707
336655,60.741390509063656,7.127943988103584
336660,60.74143439924291,7.1279621840641205
336665,60.741478401702345,7.127979270674512
336670,60.74152240416041,7.127996357327455
336675,60.74156673715882,7.128009192351458
336680,60.74161116606145,7.128020793806641
336685,60.74165559496366,7.12803239528942
336690,60.74170002386543,7.128043996799799
336695,60.74174451134451,7.128054087640204
336700,60.74178928032472,7.128056918685944
336705,60.74183404930501,7.128059749734837
336710,60.74187881828534,7.128062580786903
336715,60.74192358735206,7.12806539768613
336720,60.74196837695991,7.128064844514294
336725,60.74201316656768,7.128064291336149
336730,60.74205795617544,7.128063738151689
336735,60.74210274578312,7.128063184960918
336740,60.74214753539077,7.128062631763836
336745,60.74219232261105,7.1280631885651085
336750,60.74223710811002,7.128064545702638
336755,60.74228189360905,7.128065902839206
336760,60.74232667910812,7.1280672599748085
336765,60.74237146460723,7.128068617109443
336770,60.74241624485101,7.128070562246245
336775,60.742461024753,7.128072545633854
336780,60.74250580465504,7.128074529022249
336785,60.742550584557115,7.12807651241144
336790,60.74259536445927,7.128078495801419
336795,60.74264014436145,7.128080479192191
336800,60.7426849242637,7.128082462583755
336805,60.74272959313765,7.128088789247312
336810,60.742774230597355,7.128096344804658
336815,60.74281886805698,7.12810390037838
336820,60.74286311568771,7.128117664049219
336825,60.74290724143614,7.1281333687342405
336830,60.74295136718353,7.128149073458081
336835,60.742995025319914,7.128169202673696
336840,60.74303839227694,7.128192087014389
336845,60.74308139605826,7.12821747874935
336850,60.74312382234652,7.12824678143558
336855,60.74316525192706,7.128281556262198
336860,60.743206681500155,7.128316331175461
336865,60.74324791276041,7.128351981526785
336870,60.743287702803435,7.1283939936901435
336875,60.74332677495292,7.128438680760591
336880,60.74336514086121,7.128485842326403
336885,60.7434025515511,7.128536157528395
336890,60.743439962224144,7.128586472846144
336895,60.74347697792363,7.128637876598904
336900,60.74351141732591,7.128696379506947
336905,60.743545856704856,7.128754882540036
336910,60.74357995889555,7.128814161213619
336915,60.7436124616641,7.128877118797103
336920,60.74364292989912,7.128944061259542
336925,60.74367235122443,7.1290130541381265
336930,60.7437017699597,7.129082051694078
336935,60.743729854800904,7.129153217464749
336940,60.7437561346712,7.1292273141320415
336945,60.743782414502576,7.129301410922523
336950,60.74380633463873,7.129378665803253
336955,60.74382908987797,7.129457479742339
336960,60.74385103061221,7.129537203526008
336965,60.743871227718834,7.129618874950694
336970,60.74389142477737,7.1297005464813
336975,60.743908799846686,7.129784788381468
336980,60.743924534363536,7.12987045896845
336985,60.74394026882699,7.129956129643263
336990,60.74395327117159,7.130043665793813
336995,60.74396465058932,7.130132141901864
337000,60.7439752752175,7.130221032894931
337005,60.74398399506065,7.130310766426718
337010,60.743992039311536,7.13040077401847
337015,60.743999006062126,7.130491163031265
337020,60.74400403649929,7.130582008552307
337025,60.74400690077391,7.130673306091766
337030,60.74400794987519,7.130764783686412
337035,60.744008998913905,7.130856261291815
337040,60.74400843072701,7.130947636248544
337045,60.74400460358411,7.131038804319067
337050,60.74400077637853,7.131129972372479
337055,60.74399645375626,7.131221005094599
337060,60.74398841933072,7.131311023627167
337065,60.743979949374285,7.131400858683177
337070,60.743969887851144,7.131490022787575
337075,60.74395827756138,7.131578311811827
337080,60.74394448245896,7.131665366371315
337085,60.74393068729842,7.131752420859609
337090,60.743914820829886,7.131837928892086
337095,60.74389788835562,7.131922641008101
337100,60.74387904239357,7.132005590467437
337105,60.74385917620384,7.132087600089473
337110,60.74383878728626,7.132169039841086
337115,60.74381650059314,7.132248410767949
337120,60.74379311749951,7.132326409441443
